Max_Temperature,Min_Temperature,Rainfall,Year,Month,Day
25.2,9.4,0.0,2010,1,1
25.8,13.1,0.4,2010,1,2
23.3,12.2,0.0,2010,1,3
22.4,8.9,0.0,2010,1,4
22.3,7.8,0.0,2010,1,5
24.3,8.7,0.0,2010,1,6
24.5,11.0,0.0,2010,1,7
23.5,9.9,0.0,2010,1,8
21.7,8.9,0.0,2010,1,9
22.5,8.0,0.0,2010,1,10
24.0,9.1,0.0,2010,1,11
22.1,10.6,0.0,2010,1,12
20.3,8.8,0.0,2010,1,13
21.5,7.9,0.0,2010,1,14
22.9,9.0,0.0,2010,1,15
24.8,9.7,0.0,2010,1,16
26.3,9.4,0.0,2010,1,17
26.6,9.5,0.0,2010,1,18
26.0,9.7,0.0,2010,1,19
26.7,10.2,0.0,2010,1,20
26.7,10.6,0.0,2010,1,21
28.0,11.4,0.0,2010,1,22
27.8,10.1,0.0,2010,1,23
27.1,10.1,0.0,2010,1,24
26.6,13.4,0.0,2010,1,25
28.7,13.8,0.0,2010,1,26
27.8,12.1,0.0,2010,1,27
28.4,12.1,0.0,2010,1,28
27.5,13.5,0.0,2010,1,29
27.3,14.4,0.0,2010,1,30
26.6,12.9,0.0,2010,1,31
27.2,12.7,0.0,2010,2,1
27.7,11.5,0.0,2010,2,2
27.7,13.5,0.0,2010,2,3
28.4,13.4,0.0,2010,2,4
29.5,14.5,0.0,2010,2,5
30.5,14.5,0.0,2010,2,6
31.2,14.1,0.0,2010,2,7
28.5,17.7,2.2,2010,2,8
23.3,9.8,0.0,2010,2,9
23.1,8.1,0.0,2010,2,10
25.1,9.6,0.0,2010,2,11
26.0,13.2,0.0,2010,2,12
26.5,13.4,0.0,2010,2,13
26.4,12.7,0.0,2010,2,14
27.0,10.4,0.0,2010,2,15
27.3,10.7,0.0,2010,2,16
24.4,10.6,0.0,2010,2,17
25.2,9.2,0.0,2010,2,18
28.3,10.0,0.0,2010,2,19
30.6,12.2,0.0,2010,2,20
32.2,14.0,0.0,2010,2,21
32.1,14.3,0.9,2010,2,22
29.0,14.0,0.0,2010,2,23
29.3,14.6,0.0,2010,2,24
30.4,14.1,0.0,2010,2,25
32.1,14.7,0.0,2010,2,26
33.8,17.9,0.0,2010,2,27
34.3,17.9,0.0,2010,2,28
33.9,18.0,0.0,2010,3,1
33.8,19.4,0.0,2010,3,2
33.2,21.6,0.0,2010,3,3
30.3,19.3,0.0,2010,3,4
31.8,18.3,0.0,2010,3,5
30.8,18.6,0.0,2010,3,6
30.7,17.1,0.0,2010,3,7
31.1,16.9,0.0,2010,3,8
31.8,16.6,0.0,2010,3,9
33.3,16.5,0.0,2010,3,10
34.4,16.6,0.0,2010,3,11
35.7,16.3,0.0,2010,3,12
37.3,16.6,0.0,2010,3,13
37.8,19.9,0.0,2010,3,14
37.7,18.7,0.0,2010,3,15
38.5,20.6,0.0,2010,3,16
39.2,22.4,0.0,2010,3,17
38.6,23.2,0.0,2010,3,18
38.5,21.5,0.0,2010,3,19
40.0,20.2,0.0,2010,3,20
40.1,22.0,0.0,2010,3,21
38.3,22.5,0.0,2010,3,22
37.1,22.5,0.0,2010,3,23
36.8,22.3,0.0,2010,3,24
38.0,23.1,0.0,2010,3,25
37.0,23.1,0.0,2010,3,26
37.7,21.5,0.0,2010,3,27
38.6,23.0,0.0,2010,3,28
38.3,23.5,0.0,2010,3,29
37.5,23.5,0.0,2010,3,30
36.7,24.9,0.0,2010,3,31
37.9,24.1,0.0,2010,4,1
36.6,24.9,0.0,2010,4,2
37.4,23.5,0.0,2010,4,3
38.7,23.3,0.0,2010,4,4
39.6,24.4,0.0,2010,4,5
39.2,22.4,0.0,2010,4,6
40.3,21.8,0.0,2010,4,7
41.0,22.5,0.0,2010,4,8
40.3,25.1,0.0,2010,4,9
39.5,23.8,0.0,2010,4,10
39.1,25.8,0.0,2010,4,11
39.7,26.0,0.0,2010,4,12
41.8,23.1,0.0,2010,4,13
42.2,24.2,0.0,2010,4,14
43.1,25.7,0.0,2010,4,15
43.1,27.7,0.0,2010,4,16
42.2,27.2,0.0,2010,4,17
42.2,28.1,0.0,2010,4,18
41.8,27.4,0.0,2010,4,19
40.8,25.6,0.0,2010,4,20
39.2,26.2,0.0,2010,4,21
38.9,24.5,0.0,2010,4,22
40.1,22.9,0.0,2010,4,23
39.7,25.1,0.0,2010,4,24
40.7,25.7,0.7,2010,4,25
41.1,27.0,0.0,2010,4,26
41.4,27.7,0.0,2010,4,27
42.1,28.3,0.0,2010,4,28
42.5,27.5,0.0,2010,4,29
40.4,26.2,0.0,2010,4,30
40.6,26.3,0.0,2010,5,1
41.5,25.9,0.0,2010,5,2
43.4,29.3,0.0,2010,5,3
43.2,28.9,0.0,2010,5,4
41.3,27.7,0.0,2010,5,5
40.5,29.4,0.0,2010,5,6
40.6,28.4,0.0,2010,5,7
40.6,27.9,0.0,2010,5,8
40.8,27.2,0.0,2010,5,9
40.1,28.0,0.0,2010,5,10
42.8,27.1,0.0,2010,5,11
43.9,28.3,0.0,2010,5,12
44.1,27.7,0.5,2010,5,13
42.5,28.1,0.8,2010,5,14
42.6,28.5,0.0,2010,5,15
42.8,29.3,0.0,2010,5,16
42.7,29.7,0.0,2010,5,17
42.2,28.0,0.0,2010,5,18
43.3,29.2,0.0,2010,5,19
44.8,30.6,0.0,2010,5,20
45.8,28.7,0.0,2010,5,21
45.8,27.8,0.0,2010,5,22
45.6,31.0,0.0,2010,5,23
45.1,30.6,0.0,2010,5,24
43.3,28.8,0.0,2010,5,25
42.1,27.5,0.0,2010,5,26
43.9,27.5,0.0,2010,5,27
42.8,27.6,0.0,2010,5,28
41.3,27.7,0.0,2010,5,29
41.4,27.8,0.0,2010,5,30
41.6,29.1,0.0,2010,5,31
40.6,27.2,0.0,2010,6,1
40.3,29.3,0.0,2010,6,2
38.3,29.2,0.2,2010,6,3
39.8,28.6,0.0,2010,6,4
39.6,28.3,0.0,2010,6,5
37.8,27.0,1.3,2010,6,6
28.9,23.5,17.7,2010,6,7
32.9,23.3,0.6,2010,6,8
35.2,24.3,0.0,2010,6,9
37.9,25.6,0.0,2010,6,10
41.8,25.1,0.0,2010,6,11
43.4,27.6,0.0,2010,6,12
43.8,29.0,0.0,2010,6,13
42.5,29.7,0.0,2010,6,14
38.2,30.6,0.0,2010,6,15
39.3,29.4,0.0,2010,6,16
40.6,29.3,0.0,2010,6,17
43.2,31.5,0.0,2010,6,18
44.6,30.5,0.0,2010,6,19
44.9,30.6,0.0,2010,6,20
42.5,29.5,0.0,2010,6,21
41.5,27.8,0.0,2010,6,22
39.7,27.3,0.0,2010,6,23
38.8,28.1,0.0,2010,6,24
39.1,29.5,0.0,2010,6,25
41.5,30.8,0.0,2010,6,26
42.2,32.3,0.0,2010,6,27
41.6,30.6,0.0,2010,6,28
40.8,28.6,0.0,2010,6,29
38.3,28.2,0.0,2010,6,30
38.4,29.4,0.0,2010,7,1
39.9,30.3,0.0,2010,7,2
43.0,30.0,0.0,2010,7,3
39.1,26.8,6.2,2010,7,4
31.9,25.2,36.5,2010,7,5
31.4,25.3,10.4,2010,7,6
33.2,25.7,8.2,2010,7,7
33.6,27.3,2.5,2010,7,8
32.7,26.8,0.1,2010,7,9
33.3,26.6,0.2,2010,7,10
32.0,26.2,0.0,2010,7,11
31.2,25.9,1.3,2010,7,12
32.5,26.0,1.5,2010,7,13
33.5,26.1,0.4,2010,7,14
35.3,26.3,0.5,2010,7,15
38.4,28.2,0.3,2010,7,16
37.8,27.1,7.3,2010,7,17
36.3,26.7,5.7,2010,7,18
33.5,27.2,1.4,2010,7,19
35.9,27.3,0.0,2010,7,20
36.0,27.6,0.6,2010,7,21
35.1,26.8,13.4,2010,7,22
33.6,26.0,26.3,2010,7,23
29.9,25.8,2.6,2010,7,24
32.6,26.0,11.6,2010,7,25
32.5,25.9,3.2,2010,7,26
30.7,26.2,0.8,2010,7,27
31.1,25.8,0.3,2010,7,28
32.5,25.4,0.4,2010,7,29
33.1,26.0,3.6,2010,7,30
32.5,25.5,12.2,2010,7,31
29.6,24.9,26.5,2010,8,1
29.7,24.8,15.2,2010,8,2
30.1,25.1,14.6,2010,8,3
31.4,25.3,14.5,2010,8,4
29.2,24.9,6.0,2010,8,5
30.5,25.1,6.3,2010,8,6
33.4,25.4,4.9,2010,8,7
33.4,24.9,8.1,2010,8,8
31.0,25.0,1.6,2010,8,9
31.6,25.7,3.6,2010,8,10
31.6,25.7,1.2,2010,8,11
32.1,25.9,0.5,2010,8,12
30.6,25.3,31.5,2010,8,13
29.3,24.9,22.8,2010,8,14
30.0,25.0,4.5,2010,8,15
31.9,25.4,0.2,2010,8,16
31.7,25.9,0.0,2010,8,17
31.5,25.7,2.8,2010,8,18
29.9,25.5,1.9,2010,8,19
27.8,25.1,3.6,2010,8,20
28.8,25.1,0.0,2010,8,21
30.3,25.0,0.3,2010,8,22
30.6,25.1,0.0,2010,8,23
30.5,24.9,0.1,2010,8,24
31.5,25.0,0.1,2010,8,25
32.9,24.8,0.8,2010,8,26
33.7,26.2,0.2,2010,8,27
33.4,26.5,0.0,2010,8,28
34.5,26.1,0.0,2010,8,29
34.5,26.9,0.0,2010,8,30
33.3,26.5,0.0,2010,8,31
33.2,25.9,0.7,2010,9,1
32.2,25.7,0.4,2010,9,2
31.5,25.7,0.5,2010,9,3
32.8,25.6,3.9,2010,9,4
31.8,25.5,6.3,2010,9,5
31.7,25.3,4.1,2010,9,6
32.1,25.9,1.9,2010,9,7
31.9,25.5,4.4,2010,9,8
32.4,25.6,2.5,2010,9,9
31.6,25.3,8.0,2010,9,10
28.3,24.9,3.2,2010,9,11
30.2,25.2,0.3,2010,9,12
26.8,24.2,3.5,2010,9,13
30.0,24.2,3.3,2010,9,14
31.2,23.7,0.2,2010,9,15
32.2,23.6,0.1,2010,9,16
33.0,23.8,0.0,2010,9,17
31.4,23.0,0.0,2010,9,18
33.1,22.7,0.0,2010,9,19
33.5,21.4,0.0,2010,9,20
34.6,20.3,0.0,2010,9,21
34.9,23.1,0.0,2010,9,22
34.0,21.7,0.0,2010,9,23
33.8,20.8,0.0,2010,9,24
34.2,20.2,0.0,2010,9,25
35.0,21.2,0.0,2010,9,26
35.0,21.1,0.0,2010,9,27
35.1,21.5,0.0,2010,9,28
35.8,22.4,0.0,2010,9,29
35.9,22.8,0.0,2010,9,30
37.3,22.2,0.0,2010,10,1
37.3,23.0,0.0,2010,10,2
37.7,23.6,0.0,2010,10,3
38.4,23.2,0.0,2010,10,4
38.3,22.9,0.0,2010,10,5
38.0,22.5,0.0,2010,10,6
37.8,23.4,0.0,2010,10,7
37.2,22.7,0.0,2010,10,8
37.2,21.3,0.0,2010,10,9
35.4,23.0,0.0,2010,10,10
33.8,23.4,0.0,2010,10,11
33.5,23.5,0.1,2010,10,12
34.7,22.9,0.0,2010,10,13
36.2,25.1,0.0,2010,10,14
36.7,24.0,0.0,2010,10,15
37.8,21.5,0.0,2010,10,16
37.1,23.3,0.0,2010,10,17
36.1,24.7,0.0,2010,10,18
35.8,24.6,0.0,2010,10,19
36.2,23.7,0.0,2010,10,20
36.9,22.8,0.0,2010,10,21
36.5,23.6,0.0,2010,10,22
35.4,21.5,0.0,2010,10,23
34.2,20.3,0.0,2010,10,24
33.9,20.1,0.0,2010,10,25
34.1,19.5,0.0,2010,10,26
34.1,20.2,0.0,2010,10,27
34.0,19.9,0.0,2010,10,28
31.5,19.5,0.1,2010,10,29
31.1,19.3,0.1,2010,10,30
31.7,19.5,0.0,2010,10,31
31.4,18.6,0.0,2010,11,1
30.8,17.6,0.0,2010,11,2
31.1,16.9,0.0,2010,11,3
31.5,16.4,0.0,2010,11,4
32.3,17.1,0.0,2010,11,5
31.8,16.5,0.0,2010,11,6
31.3,18.0,0.0,2010,11,7
30.1,17.4,0.0,2010,11,8
30.6,20.0,0.0,2010,11,9
31.2,21.9,0.0,2010,11,10
31.1,22.7,3.5,2010,11,11
28.6,21.2,3.5,2010,11,12
27.0,20.5,2.7,2010,11,13
28.4,20.0,0.3,2010,11,14
28.2,20.8,2.3,2010,11,15
28.0,19.9,0.1,2010,11,16
25.7,18.4,2.4,2010,11,17
26.6,16.4,0.0,2010,11,18
27.3,14.3,0.0,2010,11,19
26.9,12.4,0.0,2010,11,20
27.6,12.5,0.0,2010,11,21
19.4,16.0,10.6,2010,11,22
21.3,15.7,3.3,2010,11,23
20.0,16.3,0.6,2010,11,24
23.9,15.5,0.1,2010,11,25
25.4,12.6,0.0,2010,11,26
25.0,11.6,0.0,2010,11,27
24.8,11.5,0.0,2010,11,28
25.1,10.5,0.0,2010,11,29
25.0,9.5,0.0,2010,11,30
25.3,9.9,0.0,2010,12,1
25.1,11.8,0.0,2010,12,2
24.6,10.7,0.0,2010,12,3
24.1,10.3,0.0,2010,12,4
24.5,10.5,0.0,2010,12,5
25.1,12.3,0.0,2010,12,6
24.4,11.2,0.0,2010,12,7
23.3,9.9,0.0,2010,12,8
22.4,9.2,0.0,2010,12,9
21.9,7.3,0.0,2010,12,10
22.2,6.0,0.0,2010,12,11
22.7,7.0,0.0,2010,12,12
23.4,7.2,0.0,2010,12,13
24.1,8.4,0.0,2010,12,14
24.7,8.4,0.0,2010,12,15
24.7,8.3,0.0,2010,12,16
25.0,8.1,0.0,2010,12,17
24.8,7.4,0.0,2010,12,18
24.9,9.6,0.0,2010,12,19
24.9,8.5,0.0,2010,12,20
25.3,7.3,0.0,2010,12,21
24.9,8.1,0.0,2010,12,22
25.0,9.5,0.0,2010,12,23
23.7,9.7,0.0,2010,12,24
22.9,8.8,0.0,2010,12,25
24.0,9.0,0.0,2010,12,26
24.7,11.4,2.1,2010,12,27
22.8,14.1,3.1,2010,12,28
23.8,13.1,0.3,2010,12,29
21.3,8.5,0.1,2010,12,30
21.1,7.4,0.0,2010,12,31
21.0,6.1,0.0,2011,1,1
20.4,5.8,0.0,2011,1,2
21.2,6.4,0.0,2011,1,3
21.1,5.9,0.0,2011,1,4
21.0,6.3,0.0,2011,1,5
22.5,6.0,0.0,2011,1,6
23.3,6.7,0.0,2011,1,7
22.8,6.2,0.0,2011,1,8
21.3,6.0,0.0,2011,1,9
22.3,5.7,0.0,2011,1,10
24.3,6.0,0.0,2011,1,11
25.5,8.0,0.0,2011,1,12
26.6,11.8,0.0,2011,1,13
24.0,11.1,0.0,2011,1,14
20.7,6.2,0.0,2011,1,15
21.4,4.5,0.0,2011,1,16
24.4,6.0,0.0,2011,1,17
24.9,10.1,0.0,2011,1,18
22.7,7.8,0.0,2011,1,19
24.9,7.7,0.0,2011,1,20
26.6,9.4,0.0,2011,1,21
26.1,12.1,0.0,2011,1,22
25.6,13.7,0.0,2011,1,23
25.2,12.7,0.0,2011,1,24
25.1,11.8,0.0,2011,1,25
23.6,9.6,0.0,2011,1,26
22.9,9.8,0.0,2011,1,27
24.0,9.0,0.0,2011,1,28
25.2,10.7,0.0,2011,1,29
24.5,11.1,0.0,2011,1,30
24.3,10.6,0.0,2011,1,31
25.1,10.8,0.0,2011,2,1
27.7,10.7,0.0,2011,2,2
29.7,12.0,0.0,2011,2,3
30.2,13.1,0.0,2011,2,4
29.1,12.8,0.0,2011,2,5
28.0,14.7,0.0,2011,2,6
26.1,12.6,0.0,2011,2,7
26.2,10.9,0.0,2011,2,8
26.1,11.2,0.0,2011,2,9
27.0,11.6,0.0,2011,2,10
29.6,13.9,0.0,2011,2,11
30.4,15.1,0.0,2011,2,12
27.2,13.5,0.0,2011,2,13
23.0,14.3,17.0,2011,2,14
21.9,12.6,0.0,2011,2,15
22.6,12.0,0.0,2011,2,16
23.5,11.1,0.0,2011,2,17
24.6,11.2,0.0,2011,2,18
25.0,11.4,0.0,2011,2,19
25.0,11.9,0.0,2011,2,20
22.7,10.8,0.0,2011,2,21
25.4,10.8,0.0,2011,2,22
27.0,11.6,0.0,2011,2,23
27.5,13.6,0.0,2011,2,24
27.8,13.0,0.0,2011,2,25
26.2,12.9,0.0,2011,2,26
26.4,11.9,0.0,2011,2,27
28.0,14.2,0.0,2011,2,28
28.2,16.4,0.0,2011,3,1
30.5,15.9,0.0,2011,3,2
27.2,16.1,0.5,2011,3,3
28.5,16.4,0.0,2011,3,4
30.0,17.8,0.0,2011,3,5
30.7,17.4,0.0,2011,3,6
32.5,18.2,0.0,2011,3,7
31.1,18.1,0.0,2011,3,8
28.6,13.9,0.0,2011,3,9
29.7,13.3,0.0,2011,3,10
30.2,13.7,0.0,2011,3,11
31.7,13.2,0.0,2011,3,12
34.7,17.6,0.0,2011,3,13
35.9,16.9,0.0,2011,3,14
36.6,18.2,0.0,2011,3,15
37.3,19.8,0.0,2011,3,16
39.2,21.0,0.0,2011,3,17
38.8,22.5,0.0,2011,3,18
35.2,21.1,0.0,2011,3,19
34.4,18.7,0.0,2011,3,20
34.7,18.3,0.0,2011,3,21
34.3,17.4,0.0,2011,3,22
33.8,19.7,0.0,2011,3,23
35.0,18.4,0.0,2011,3,24
35.6,18.5,0.0,2011,3,25
37.1,18.4,0.0,2011,3,26
38.0,20.8,0.0,2011,3,27
37.3,22.0,0.0,2011,3,28
35.9,22.2,0.0,2011,3,29
35.6,21.4,0.0,2011,3,30
35.0,20.3,0.0,2011,3,31
36.4,19.7,0.0,2011,4,1
35.2,20.0,0.0,2011,4,2
33.4,20.3,0.0,2011,4,3
33.7,17.5,0.0,2011,4,4
35.3,17.1,0.0,2011,4,5
35.9,17.4,0.0,2011,4,6
36.8,21.4,0.0,2011,4,7
36.2,20.8,0.0,2011,4,8
36.8,19.8,0.0,2011,4,9
38.6,22.6,0.0,2011,4,10
36.3,21.9,0.0,2011,4,11
34.2,21.5,0.0,2011,4,12
35.2,23.7,0.0,2011,4,13
36.6,23.8,0.0,2011,4,14
38.3,22.8,0.0,2011,4,15
39.3,23.8,0.3,2011,4,16
35.0,22.6,0.0,2011,4,17
35.6,20.7,0.0,2011,4,18
36.9,20.7,0.0,2011,4,19
37.0,22.7,0.0,2011,4,20
37.6,22.1,0.0,2011,4,21
38.6,22.5,0.0,2011,4,22
39.6,21.9,0.0,2011,4,23
41.1,21.3,0.0,2011,4,24
41.3,23.0,0.0,2011,4,25
41.7,25.2,0.0,2011,4,26
42.1,26.7,0.0,2011,4,27
40.8,27.7,0.0,2011,4,28
39.7,27.0,0.0,2011,4,29
39.8,25.6,0.0,2011,4,30
39.0,25.1,0.0,2011,5,1
39.1,27.5,0.0,2011,5,2
38.9,27.0,0.0,2011,5,3
37.8,25.8,0.0,2011,5,4
38.0,26.1,0.0,2011,5,5
37.1,25.2,0.0,2011,5,6
39.6,25.8,0.0,2011,5,7
41.3,26.5,0.0,2011,5,8
41.9,27.3,0.0,2011,5,9
39.9,26.3,0.0,2011,5,10
39.9,26.1,0.0,2011,5,11
39.7,26.9,0.0,2011,5,12
39.8,27.0,0.0,2011,5,13
40.3,27.8,0.4,2011,5,14
41.1,28.0,0.1,2011,5,15
41.3,28.2,0.3,2011,5,16
38.9,28.0,3.5,2011,5,17
41.0,27.2,0.0,2011,5,18
41.1,28.1,0.0,2011,5,19
40.3,26.8,0.0,2011,5,20
39.2,27.1,0.0,2011,5,21
39.1,27.3,0.0,2011,5,22
39.0,27.8,0.0,2011,5,23
39.4,28.7,0.0,2011,5,24
39.1,27.4,0.0,2011,5,25
39.1,27.5,0.0,2011,5,26
40.0,28.7,0.0,2011,5,27
40.4,28.8,0.0,2011,5,28
41.1,29.7,0.0,2011,5,29
40.4,28.2,0.0,2011,5,30
39.6,26.9,0.0,2011,5,31
38.6,26.5,0.0,2011,6,1
38.1,27.7,0.0,2011,6,2
40.4,28.3,0.0,2011,6,3
42.5,29.1,0.0,2011,6,4
43.8,27.9,0.0,2011,6,5
44.9,28.8,0.0,2011,6,6
45.8,30.6,0.0,2011,6,7
42.5,31.1,0.0,2011,6,8
41.4,29.9,0.0,2011,6,9
40.4,28.4,0.0,2011,6,10
40.5,28.9,0.0,2011,6,11
40.2,28.8,0.0,2011,6,12
39.7,28.9,0.0,2011,6,13
40.4,30.1,0.1,2011,6,14
38.1,28.4,0.0,2011,6,15
38.1,27.5,0.0,2011,6,16
37.9,26.8,0.0,2011,6,17
37.5,27.8,0.0,2011,6,18
37.7,27.8,0.0,2011,6,19
37.7,28.3,0.0,2011,6,20
38.4,28.0,0.0,2011,6,21
38.6,28.2,0.0,2011,6,22
34.0,28.1,0.0,2011,6,23
38.0,27.6,0.0,2011,6,24
37.8,27.0,0.0,2011,6,25
36.8,27.0,0.0,2011,6,26
35.7,27.7,0.0,2011,6,27
38.2,27.7,0.0,2011,6,28
36.1,27.5,0.0,2011,6,29
35.0,27.2,0.2,2011,6,30
35.6,26.9,0.0,2011,7,1
35.2,26.6,0.0,2011,7,2
36.2,27.4,0.0,2011,7,3
37.4,28.5,0.0,2011,7,4
39.2,29.7,0.0,2011,7,5
39.1,29.0,0.5,2011,7,6
40.3,28.0,0.4,2011,7,7
37.7,26.4,1.9,2011,7,8
32.2,24.7,15.6,2011,7,9
32.2,24.7,9.6,2011,7,10
33.1,26.1,1.0,2011,7,11
34.5,26.4,0.0,2011,7,12
36.0,26.9,0.0,2011,7,13
37.1,27.9,0.2,2011,7,14
37.5,26.4,6.4,2011,7,15
33.6,26.3,1.4,2011,7,16
35.8,26.8,0.5,2011,7,17
37.2,27.4,0.0,2011,7,18
36.7,26.8,3.6,2011,7,19
35.1,25.9,0.0,2011,7,20
34.6,26.0,0.0,2011,7,21
33.9,25.9,0.0,2011,7,22
34.0,26.7,4.2,2011,7,23
32.8,26.4,5.1,2011,7,24
34.3,26.3,0.9,2011,7,25
34.8,27.2,4.1,2011,7,26
35.5,26.7,0.8,2011,7,27
34.0,26.9,0.1,2011,7,28
33.7,26.9,0.1,2011,7,29
35.7,26.7,0.0,2011,7,30
35.4,26.6,0.2,2011,7,31
33.6,26.8,0.0,2011,8,1
35.4,26.6,0.0,2011,8,2
37.4,27.0,0.0,2011,8,3
37.2,27.5,0.0,2011,8,4
36.8,27.3,0.5,2011,8,5
35.7,27.2,0.0,2011,8,6
35.8,27.2,0.0,2011,8,7
37.4,26.5,8.6,2011,8,8
31.0,26.0,32.0,2011,8,9
31.6,25.8,13.2,2011,8,10
29.9,25.8,1.8,2011,8,11
30.3,25.3,1.5,2011,8,12
31.1,25.0,9.5,2011,8,13
31.7,25.0,10.9,2011,8,14
29.8,24.9,34.5,2011,8,15
29.2,25.2,4.5,2011,8,16
30.1,24.8,0.2,2011,8,17
30.5,25.3,0.5,2011,8,18
30.4,25.1,0.9,2011,8,19
31.0,24.7,6.5,2011,8,20
31.6,25.0,6.9,2011,8,21
32.3,25.6,0.1,2011,8,22
32.2,26.1,0.0,2011,8,23
29.4,25.1,1.4,2011,8,24
31.0,24.7,2.6,2011,8,25
31.7,24.6,1.6,2011,8,26
32.4,25.0,11.1,2011,8,27
32.2,25.2,1.9,2011,8,28
34.0,25.6,0.8,2011,8,29
32.5,26.6,5.7,2011,8,30
32.7,25.9,5.8,2011,8,31
32.6,25.4,4.9,2011,9,1
32.4,25.0,6.3,2011,9,2
31.8,25.0,11.0,2011,9,3
30.4,25.0,18.6,2011,9,4
30.3,24.8,5.4,2011,9,5
29.6,25.4,3.4,2011,9,6
29.0,25.0,0.3,2011,9,7
28.3,24.4,0.7,2011,9,8
29.7,24.2,0.3,2011,9,9
30.9,24.3,3.8,2011,9,10
31.6,24.5,10.6,2011,9,11
29.6,24.5,11.2,2011,9,12
30.6,25.4,1.2,2011,9,13
30.9,24.9,0.1,2011,9,14
30.6,24.4,0.3,2011,9,15
30.9,24.0,0.0,2011,9,16
25.6,23.6,30.8,2011,9,17
29.4,23.6,0.5,2011,9,18
29.2,22.2,0.9,2011,9,19
29.1,21.6,0.0,2011,9,20
29.2,21.3,0.0,2011,9,21
29.7,21.2,0.0,2011,9,22
30.2,21.8,0.0,2011,9,23
30.5,22.2,0.0,2011,9,24
30.4,22.0,0.0,2011,9,25
29.9,21.9,0.0,2011,9,26
30.1,22.1,0.0,2011,9,27
30.3,21.5,0.0,2011,9,28
30.8,21.3,0.0,2011,9,29
31.7,21.2,0.0,2011,9,30
32.2,21.3,0.0,2011,10,1
32.0,21.5,0.0,2011,10,2
31.3,20.8,0.0,2011,10,3
31.5,20.8,0.0,2011,10,4
32.6,19.9,0.0,2011,10,5
33.5,20.0,0.0,2011,10,6
33.9,20.5,0.0,2011,10,7
34.7,21.9,0.0,2011,10,8
34.9,22.0,0.0,2011,10,9
35.5,20.9,0.0,2011,10,10
35.5,22.6,0.0,2011,10,11
35.3,21.8,0.0,2011,10,12
35.4,23.0,0.0,2011,10,13
36.0,20.8,0.0,2011,10,14
35.7,19.2,0.0,2011,10,15
35.4,20.3,0.0,2011,10,16
35.3,21.2,0.0,2011,10,17
35.2,19.8,0.0,2011,10,18
34.9,19.1,0.0,2011,10,19
33.5,22.2,0.0,2011,10,20
34.8,21.3,0.0,2011,10,21
34.3,20.5,0.0,2011,10,22
34.7,20.0,0.0,2011,10,23
34.6,19.9,0.0,2011,10,24
33.4,19.3,0.0,2011,10,25
32.8,20.1,0.0,2011,10,26
32.3,18.2,0.0,2011,10,27
32.4,17.1,0.0,2011,10,28
32.3,17.8,0.0,2011,10,29
32.2,17.4,0.0,2011,10,30
31.8,17.4,0.0,2011,10,31
32.1,17.2,0.0,2011,11,1
32.5,16.3,0.0,2011,11,2
31.5,19.7,0.0,2011,11,3
32.0,18.5,0.0,2011,11,4
33.5,19.7,0.0,2011,11,5
32.6,18.9,0.0,2011,11,6
33.0,18.4,0.0,2011,11,7
32.8,19.6,0.0,2011,11,8
32.7,20.3,0.0,2011,11,9
33.3,20.0,0.0,2011,11,10
33.0,20.0,0.0,2011,11,11
32.2,20.0,0.0,2011,11,12
32.4,18.8,0.0,2011,11,13
32.1,19.5,0.0,2011,11,14
31.6,18.9,0.0,2011,11,15
32.0,18.8,0.0,2011,11,16
31.6,18.8,0.0,2011,11,17
31.9,17.4,0.0,2011,11,18
31.4,17.2,0.0,2011,11,19
31.5,18.2,0.0,2011,11,20
32.2,16.9,0.0,2011,11,21
31.7,17.3,0.0,2011,11,22
30.0,16.8,0.0,2011,11,23
28.2,17.0,0.0,2011,11,24
27.9,17.3,0.0,2011,11,25
28.0,17.0,0.0,2011,11,26
28.5,17.2,0.0,2011,11,27
28.7,16.6,0.0,2011,11,28
27.9,15.6,0.0,2011,11,29
28.4,14.6,0.0,2011,11,30
29.4,14.5,0.0,2011,12,1
29.7,17.0,0.0,2011,12,2
30.1,17.4,0.0,2011,12,3
30.6,16.6,0.0,2011,12,4
30.2,16.2,0.0,2011,12,5
29.5,16.4,0.0,2011,12,6
28.6,16.0,0.0,2011,12,7
27.9,16.0,0.0,2011,12,8
25.7,12.8,0.0,2011,12,9
24.8,9.6,0.0,2011,12,10
23.9,7.9,0.0,2011,12,11
25.3,8.9,0.0,2011,12,12
25.5,9.7,0.0,2011,12,13
24.8,10.0,0.0,2011,12,14
25.5,9.6,0.0,2011,12,15
25.4,9.4,0.0,2011,12,16
25.9,10.5,0.0,2011,12,17
25.6,9.4,0.0,2011,12,18
25.8,10.0,0.0,2011,12,19
24.4,11.0,0.0,2011,12,20
23.8,11.6,0.0,2011,12,21
23.2,12.1,0.0,2011,12,22
23.5,11.0,0.0,2011,12,23
24.1,10.0,0.0,2011,12,24
24.8,11.0,0.0,2011,12,25
25.4,11.3,0.0,2011,12,26
25.2,11.7,0.0,2011,12,27
24.6,11.1,0.0,2011,12,28
23.5,9.6,0.0,2011,12,29
22.6,10.2,0.0,2011,12,30
22.8,9.8,0.0,2011,12,31
21.6,8.9,0.0,2012,1,1
21.6,7.3,0.0,2012,1,2
22.5,9.3,0.0,2012,1,3
23.4,8.8,0.0,2012,1,4
24.1,12.7,0.3,2012,1,5
