Date,Max_Temperature,Min_Temperature,Rainfall
2014-01-10,20.7,8.7,0.0
2014-01-11,19.6,7.7,0.0
2014-01-12,20.2,6.2,0.0
2014-01-13,22.1,7.6,0.0
2014-01-14,23.1,10.0,0.0
2014-01-15,22.6,10.3,0.0
2014-01-16,22.3,8.9,0.0
2014-01-17,21.3,9.2,0.0
2014-01-18,21.4,8.7,0.0
2014-01-19,21.1,9.2,0.0
2014-01-20,22.1,8.6,0.0
2014-01-21,23.6,12.7,0.0
2014-01-22,22.3,11.8,0.0
2014-01-23,21.4,11.3,0.0
2014-01-24,21.1,10.3,0.0
2014-01-25,22.1,9.5,0.0
2014-01-26,23.8,9.5,0.0
2014-01-27,26.0,9.4,0.0
2014-01-28,25.5,10.1,0.0
2014-01-29,26.2,9.5,0.0
2014-01-30,26.6,10.6,0.0
2014-01-31,26.6,12.2,0.0
2014-02-01,26.6,13.2,0.0
2014-02-02,27.4,14.1,0.0
2014-02-03,28.0,13.2,0.0
2014-02-04,26.7,13.1,0.0
2014-02-05,27.6,14.2,0.0
2014-02-06,28.8,15.1,0.0
2014-02-07,24.4,13.0,0.0
2014-02-08,22.8,10.6,0.0
2014-02-09,21.5,8.9,0.0
2014-02-10,21.9,7.9,0.0
2014-02-11,23.4,8.2,0.0
2014-02-12,24.4,10.6,0.0
2014-02-13,23.6,13.1,0.1
2014-02-14,23.1,9.6,0.0
2014-02-15,24.1,8.3,0.0
2014-02-16,24.0,11.4,0.0
2014-02-17,23.8,9.4,0.0
2014-02-18,25.1,7.8,0.0
2014-02-19,26.4,10.1,0.0
2014-02-20,27.3,11.8,0.0
2014-02-21,27.8,11.3,0.0
2014-02-22,25.9,12.7,0.0
2014-02-23,25.1,13.0,0.0
2014-02-24,25.2,12.8,0.0
2014-02-25,27.3,14.8,0.0
2014-02-26,27.4,15.4,0.0
2014-02-27,27.3,14.6,0.0
2014-02-28,24.8,11.9,1.3
2014-03-01,24.1,10.1,0.0
2014-03-02,25.8,11.5,0.0
2014-03-03,27.3,13.9,0.0
2014-03-04,28.1,13.3,0.0
2014-03-05,28.3,13.7,0.0
2014-03-06,28.6,15.2,0.0
2014-03-07,29.4,14.9,0.0
2014-03-08,30.6,15.9,0.0
2014-03-09,30.9,16.7,0.0
2014-03-10,31.8,16.6,0.0
2014-03-11,29.9,15.7,0.0
2014-03-12,26.9,14.4,0.0
2014-03-13,27.9,14.8,0.0
2014-03-14,30.2,13.8,0.0
2014-03-15,33.2,14.8,0.0
2014-03-16,34.8,16.8,0.0
2014-03-17,34.0,18.4,0.0
2014-03-18,32.2,18.1,0.0
2014-03-19,31.7,16.4,0.0
2014-03-20,33.4,15.6,0.0
2014-03-21,32.0,16.3,0.0
2014-03-22,33.1,17.3,0.0
2014-03-23,34.9,19.8,0.1
2014-03-24,34.0,20.7,0.0
2014-03-25,32.0,19.5,0.0
2014-03-26,31.8,21.7,0.0
2014-03-27,32.5,22.3,0.0
2014-03-28,33.9,20.9,0.0
2014-03-29,33.8,20.2,0.0
2014-03-30,32.7,21.1,0.0
2014-03-31,33.5,21.1,0.0
2014-04-01,35.4,20.1,0.0
2014-04-02,35.1,21.9,0.0
2014-04-03,35.0,21.0,0.0
2014-04-04,37.0,19.8,0.0
2014-04-05,38.3,21.1,0.0
2014-04-06,36.8,22.5,0.3
2014-04-07,35.2,21.4,0.0
2014-04-08,33.8,18.6,0.0
2014-04-09,35.4,17.8,0.0
2014-04-10,36.9,19.0,0.0
2014-04-11,37.8,17.8,0.0
2014-04-12,38.4,20.4,0.0
2014-04-13,37.6,23.0,0.0
2014-04-14,38.0,22.2,0.0
2014-04-15,39.3,21.0,0.0
2014-04-16,39.6,21.7,1.0
2014-04-17,38.5,24.6,1.2
2014-04-18,34.2,22.1,0.6
2014-04-19,33.3,21.4,0.1
2014-04-20,35.9,22.2,0.0
2014-04-21,36.0,21.2,0.0
2014-04-22,35.8,23.2,0.0
2014-04-23,36.4,22.5,0.0
2014-04-24,38.3,22.5,0.0
2014-04-25,39.2,24.3,0.0
2014-04-26,39.7,24.2,0.0
2014-04-27,40.3,24.9,0.0
2014-04-28,41.2,23.8,0.0
2014-04-29,42.0,25.3,0.0
2014-04-30,41.5,27.3,0.0
2014-05-01,40.6,25.5,0.0
2014-05-02,40.4,26.4,0.0
2014-05-03,38.9,25.5,2.2
2014-05-04,36.7,23.6,1.8
2014-05-05,37.7,25.1,0.0
2014-05-06,39.7,24.1,0.0
2014-05-07,39.9,24.9,0.0
2014-05-08,40.6,24.7,0.0
2014-05-09,39.2,25.0,0.0
2014-05-10,37.2,25.4,0.0
2014-05-11,37.7,24.8,0.0
2014-05-12,36.0,24.5,0.2
2014-05-13,35.1,25.0,1.8
2014-05-14,35.2,25.4,0.0
2014-05-15,34.3,24.1,1.7
2014-05-16,35.6,23.9,1.7
2014-05-17,36.4,25.2,0.0
2014-05-18,37.4,24.7,0.0
2014-05-19,39.1,23.4,0.0
2014-05-20,38.9,24.0,0.0
2014-05-21,40.4,24.5,0.0
2014-05-22,41.6,25.7,0.0
2014-05-23,42.0,27.9,0.0
2014-05-24,41.4,27.0,0.0
2014-05-25,41.0,26.3,0.1
2014-05-26,41.5,25.4,0.0
2014-05-27,42.4,27.5,0.0
2014-05-28,44.8,28.9,0.0
2014-05-29,43.4,30.1,0.0
2014-05-30,40.5,28.5,0.0
2014-05-31,40.0,28.8,0.0
2014-06-01,40.1,29.3,0.0
2014-06-02,43.6,28.5,0.0
2014-06-03,43.9,28.4,0.0
2014-06-04,44.4,29.7,0.0
2014-06-05,44.4,31.7,0.0
2014-06-06,44.4,31.2,0.0
2014-06-07,44.2,29.7,0.0
2014-06-08,42.4,30.2,0.0
2014-06-09,42.0,30.0,0.0
2014-06-10,41.2,29.8,0.0
2014-06-11,41.0,29.5,0.0
2014-06-12,38.9,29.6,0.2
2014-06-13,37.4,30.0,0.0
2014-06-14,36.4,29.3,0.0
2014-06-15,37.5,28.8,0.3
2014-06-16,38.8,29.5,0.0
2014-06-17,38.9,29.6,0.0
2014-06-18,37.9,30.1,0.0
2014-06-19,38.6,29.8,0.0
2014-06-20,39.6,29.0,0.0
2014-06-21,39.0,27.8,0.0
2014-06-22,38.6,27.8,0.0
2014-06-23,37.9,27.4,0.1
2014-06-24,38.4,26.8,0.0
2014-06-25,37.9,26.8,0.0
2014-06-26,37.1,27.2,0.0
2014-06-27,37.4,27.8,0.0
2014-06-28,38.1,27.2,0.0
2014-06-29,38.0,26.2,0.0
2014-06-30,37.1,26.3,0.0
2014-07-01,34.4,26.9,0.0
2014-07-02,33.8,27.1,0.6
2014-07-03,33.1,26.8,0.0
2014-07-04,35.6,26.6,0.0
2014-07-05,37.6,27.2,0.0
2014-07-06,38.1,28.4,0.0
2014-07-07,38.6,29.1,0.0
2014-07-08,38.3,27.9,0.0
2014-07-09,38.2,27.9,0.0
2014-07-10,38.5,29.2,0.0
2014-07-11,39.2,30.5,0.0
2014-07-12,38.9,29.9,0.0
2014-07-13,37.6,29.5,0.0
2014-07-14,37.0,29.9,0.0
2014-07-15,39.7,29.7,0.0
2014-07-16,35.8,26.6,26.6
2014-07-17,32.1,26.3,20.5
2014-07-18,32.6,25.8,0.9
2014-07-19,32.0,25.7,0.2
2014-07-20,32.7,25.3,0.0
2014-07-21,33.2,25.1,0.0
2014-07-22,34.5,25.5,0.0
2014-07-23,35.8,26.9,2.0
2014-07-24,35.0,25.7,1.5
2014-07-25,30.8,25.6,8.6
2014-07-26,31.3,25.6,15.6
2014-07-27,32.5,25.7,1.7
2014-07-28,31.2,26.2,1.2
2014-07-29,30.6,25.5,30.1
2014-07-30,31.2,25.4,5.4
2014-07-31,33.5,26.0,3.0
2014-08-01,32.6,25.9,8.4
2014-08-02,31.7,26.0,2.0
2014-08-03,32.4,25.8,0.9
2014-08-04,30.4,25.5,0.0
2014-08-05,29.1,25.1,3.3
2014-08-06,28.4,24.2,7.2
2014-08-07,27.0,24.1,10.3
2014-08-08,28.7,24.2,4.2
2014-08-09,29.7,24.6,7.5
2014-08-10,31.3,25.1,0.4
2014-08-11,31.0,25.5,0.1
2014-08-12,30.7,25.2,0.0
2014-08-13,30.8,25.0,0.0
2014-08-14,30.4,24.7,1.0
2014-08-15,30.0,24.4,1.1
2014-08-16,29.4,24.6,1.4
2014-08-17,30.5,24.3,0.4
2014-08-18,31.2,24.5,0.7
2014-08-19,33.3,24.4,0.0
2014-08-20,34.0,24.3,0.0
2014-08-21,33.9,24.5,0.0
2014-08-22,34.3,24.5,0.0
2014-08-23,35.4,25.3,0.0
2014-08-24,36.2,26.2,0.0
2014-08-25,35.5,27.2,0.0
2014-08-26,35.1,27.5,0.0
2014-08-27,35.1,27.0,0.0
2014-08-28,34.2,26.4,1.7
2014-08-29,35.0,25.6,0.9
2014-08-30,35.9,26.9,0.2
2014-08-31,34.3,26.7,0.7
2014-09-01,35.9,26.9,1.4
2014-09-02,33.2,25.4,5.5
2014-09-03,29.0,24.8,27.2
2014-09-04,25.4,24.6,47.2
2014-09-05,30.5,24.3,0.0
2014-09-06,29.6,23.7,0.0
2014-09-07,30.6,23.1,0.0
2014-09-08,33.0,25.1,1.2
2014-09-09,32.0,24.1,5.7
2014-09-10,28.3,24.0,3.4
2014-09-11,29.7,24.1,5.9
2014-09-12,30.5,23.8,0.1
2014-09-13,30.6,23.8,0.4
2014-09-14,30.5,23.4,0.0
2014-09-15,31.2,23.2,0.0
2014-09-16,32.0,23.5,0.0
2014-09-17,32.0,23.3,0.0
2014-09-18,32.4,22.9,0.0
2014-09-19,32.7,23.1,0.0
2014-09-20,32.7,22.5,0.0
2014-09-21,32.8,22.1,0.0
2014-09-22,33.1,22.4,0.0
2014-09-23,33.2,22.5,0.0
2014-09-24,32.8,23.0,0.0
2014-09-25,32.9,23.1,0.0
2014-09-26,33.7,23.2,0.0
2014-09-27,33.9,23.2,0.0
2014-09-28,34.4,22.8,0.0
2014-09-29,35.0,22.8,0.0
2014-09-30,35.2,23.2,0.0
2014-10-01,35.6,24.1,0.0
2014-10-02,36.1,24.6,0.0
2014-10-03,36.6,24.8,0.0
2014-10-04,37.0,24.9,0.0
2014-10-05,36.5,24.1,0.0
2014-10-06,37.0,23.4,0.0
2014-10-07,37.8,23.1,0.0
2014-10-08,37.6,22.0,0.0
2014-10-09,37.3,23.1,0.0
2014-10-10,37.2,22.4,0.0
2014-10-11,37.4,20.7,0.0
2014-10-12,37.2,19.7,0.0
2014-10-13,35.7,21.9,0.0
2014-10-14,33.2,21.1,0.0
2014-10-15,33.9,22.6,0.0
2014-10-16,32.5,21.8,0.0
2014-10-17,33.2,21.4,0.0
2014-10-18,33.9,21.3,0.0
2014-10-19,34.4,20.7,0.0
2014-10-20,35.3,21.0,0.0
2014-10-21,35.8,20.8,0.0
2014-10-22,35.8,20.9,0.0
2014-10-23,35.9,21.1,0.0
2014-10-24,35.2,22.8,0.0
2014-10-25,34.7,21.7,0.1
2014-10-26,34.6,21.6,0.0
2014-10-27,34.1,21.4,0.0
2014-10-28,34.5,20.9,0.0
2014-10-29,34.0,21.7,0.0
2014-10-30,33.1,22.9,0.0
2014-10-31,30.1,22.1,0.7
2014-11-01,28.8,20.0,2.2
2014-11-02,31.9,19.7,0.0
2014-11-03,32.8,19.8,0.0
2014-11-04,32.8,19.7,0.0
2014-11-05,32.6,18.1,0.0
2014-11-06,32.7,19.2,0.0
2014-11-07,32.6,18.7,0.0
2014-11-08,32.6,19.8,0.0
2014-11-09,31.5,20.8,0.0
2014-11-10,30.9,19.8,0.0
2014-11-11,31.3,17.6,0.0
2014-11-12,31.1,17.1,0.0
2014-11-13,31.2,18.5,0.0
2014-11-14,31.1,15.3,0.0
2014-11-15,29.6,14.3,0.0
2014-11-16,30.6,13.8,0.0
2014-11-17,30.6,14.7,0.0
2014-11-18,30.4,14.9,0.0
2014-11-19,30.4,13.7,0.0
2014-11-20,30.3,13.4,0.0
2014-11-21,30.5,14.4,0.0
2014-11-22,30.5,14.6,0.0
2014-11-23,29.9,15.1,0.0
2014-11-24,29.5,15.3,0.0
2014-11-25,29.9,14.3,0.0
2014-11-26,29.9,13.0,0.0
2014-11-27,30.9,14.6,0.0
2014-11-28,30.4,15.7,0.0
2014-11-29,29.8,17.0,0.0
2014-11-30,29.3,16.2,0.0
2014-12-01,29.1,15.8,0.0
2014-12-02,28.8,14.2,0.0
2014-12-03,29.0,13.8,0.0
2014-12-04,29.3,13.9,0.0
2014-12-05,29.7,14.8,0.0
2014-12-06,28.5,14.0,0.0
2014-12-07,27.7,13.6,0.0
2014-12-08,27.7,12.4,0.0
2014-12-09,27.6,11.1,0.0
2014-12-10,25.7,13.4,0.0
2014-12-11,25.6,12.6,0.0
2014-12-12,26.3,13.9,0.0
2014-12-13,24.0,12.5,0.0
2014-12-14,22.4,9.9,0.0
2014-12-15,21.9,8.5,0.0
2014-12-16,22.0,8.7,0.0
2014-12-17,22.8,8.2,0.0
2014-12-18,24.1,8.9,0.0
2014-12-19,23.8,11.4,0.0
2014-12-20,23.8,9.4,0.0
2014-12-21,24.5,8.3,0.0
2014-12-22,25.0,10.1,0.0
2014-12-23,23.6,8.9,0.0
2014-12-24,23.7,10.3,0.0
2014-12-25,23.2,9.5,0.0
2014-12-26,23.7,8.3,0.0
2014-12-27,23.3,7.7,0.0
2014-12-28,24.0,9.3,0.0
2014-12-29,22.8,8.9,0.0
2014-12-30,21.8,8.0,0.0
2014-12-31,21.4,8.5,0.0
2015-01-01,21.8,10.6,1.1
2015-01-02,23.6,12.9,0.0
2015-01-03,23.1,11.9,0.0
2015-01-04,24.2,11.1,0.0
2015-01-05,24.4,10.1,0.0
2015-01-06,25.0,9.9,0.0
2015-01-07,25.3,9.5,0.0
2015-01-08,25.3,10.5,0.0
2015-01-09,25.8,10.2,0.0
2015-01-10,26.1,10.2,0.0
2015-01-11,26.4,10.0,0.0
2015-01-12,26.9,9.8,0.0
2015-01-13,25.7,10.0,0.0
2015-01-14,22.0,10.5,0.0
2015-01-15,20.6,9.4,0.0
2015-01-16,21.1,8.8,0.0
2015-01-17,22.6,9.4,0.0
2015-01-18,23.5,9.2,0.0
2015-01-19,24.9,10.3,0.0
2015-01-20,25.9,11.8,0.2
2015-01-21,23.2,14.6,0.8
2015-01-22,21.6,12.7,0.5
2015-01-23,20.5,10.0,0.0
2015-01-24,20.8,8.9,0.0
2015-01-25,22.0,9.9,0.0
2015-01-26,20.8,9.6,0.0
2015-01-27,20.5,8.3,0.0
2015-01-28,18.9,7.5,0.0
2015-01-29,22.2,6.3,0.0
2015-01-30,23.3,8.1,0.0
2015-01-31,25.7,9.0,0.0
2015-02-01,27.2,10.1,0.0
2015-02-02,26.8,12.0,0.0
2015-02-03,23.7,11.9,0.0
2015-02-04,24.9,10.7,0.0
2015-02-05,24.7,9.2,0.0
2015-02-06,26.6,11.0,0.0
2015-02-07,27.2,11.6,0.0
2015-02-08,26.1,12.3,0.0
2015-02-09,26.1,14.0,0.0
2015-02-10,26.2,14.6,0.0
2015-02-11,26.5,12.4,0.0
2015-02-12,26.8,10.9,0.0
2015-02-13,30.0,11.7,0.0
2015-02-14,30.6,15.6,0.0
2015-02-15,31.9,13.9,0.0
2015-02-16,31.5,17.7,0.0
2015-02-17,30.0,16.3,0.0
2015-02-18,31.0,16.2,0.0
2015-02-19,32.2,16.8,0.0
2015-02-20,32.0,16.1,0.0
2015-02-21,31.9,17.4,0.0
2015-02-22,32.1,17.5,0.0
2015-02-23,34.4,18.7,0.0
2015-02-24,30.9,19.7,0.0
2015-02-25,26.2,12.7,0.0
2015-02-26,24.5,10.8,0.0
2015-02-27,25.9,11.0,0.0
2015-02-28,27.7,15.8,3.7
2015-03-01,24.7,13.9,5.4
2015-03-02,21.6,11.9,0.0
2015-03-03,23.5,11.5,0.0
2015-03-04,26.2,11.2,0.0
2015-03-05,27.4,11.8,0.0
2015-03-06,27.8,14.3,0.0
2015-03-07,29.4,15.7,0.0
2015-03-08,28.3,12.1,0.0
2015-03-09,27.3,10.9,0.0
2015-03-10,26.8,11.8,0.0
2015-03-11,30.7,14.1,0.0
2015-03-12,32.3,18.3,0.0
2015-03-13,32.6,19.1,0.0
2015-03-14,29.2,17.7,3.4
2015-03-15,26.9,15.3,0.0
2015-03-16,27.7,14.1,0.0
2015-03-17,28.8,15.4,0.0
2015-03-18,29.9,14.6,0.0
2015-03-19,32.5,16.2,0.0
2015-03-20,35.0,17.8,0.0
2015-03-21,36.0,20.4,0.0
2015-03-22,35.8,22.4,0.0
2015-03-23,37.5,21.1,0.0
2015-03-24,38.6,23.6,0.0
2015-03-25,38.7,23.1,0.0
2015-03-26,39.1,24.2,0.0
2015-03-27,38.7,24.1,0.0
2015-03-28,39.3,23.2,0.0
2015-03-29,35.7,23.2,0.0
2015-03-30,34.6,21.9,0.0
2015-03-31,35.0,21.3,0.0
2015-04-01,36.9,21.7,0.0
2015-04-02,35.4,23.6,0.0
2015-04-03,34.7,20.1,3.2
2015-04-04,30.1,20.0,0.9
2015-04-05,32.5,21.5,0.0
2015-04-06,34.3,21.3,1.1
2015-04-07,33.0,21.0,0.0
2015-04-08,35.1,21.9,0.0
2015-04-09,35.7,20.7,0.0
2015-04-10,37.1,20.6,0.0
2015-04-11,34.8,22.4,1.2
2015-04-12,30.8,20.9,0.8
2015-04-13,32.8,20.0,0.0
2015-04-14,33.2,21.1,0.0
2015-04-15,34.7,21.9,0.0
2015-04-16,37.4,23.5,0.0
2015-04-17,40.7,24.0,0.0
2015-04-18,41.9,26.9,0.0
2015-04-19,42.2,26.8,0.0
2015-04-20,40.9,26.0,0.0
2015-04-21,40.1,25.2,0.0
2015-04-22,40.1,25.2,0.0
2015-04-23,39.7,24.3,0.0
2015-04-24,40.5,24.7,0.0
2015-04-25,41.0,25.6,0.0
2015-04-26,42.3,26.8,0.0
2015-04-27,42.1,27.6,0.0
2015-04-28,41.8,27.4,0.0
2015-04-29,41.4,25.2,0.0
2015-04-30,41.3,26.0,0.0
2015-05-01,40.3,23.6,0.0
2015-05-02,40.0,24.0,0.0
2015-05-03,41.5,24.6,0.0
2015-05-04,41.8,23.6,0.0
2015-05-05,41.7,24.6,0.1
2015-05-06,41.8,26.9,0.0
2015-05-07,40.9,26.5,0.0
2015-05-08,40.8,26.7,0.0
2015-05-09,40.0,26.4,0.0
2015-05-10,38.3,25.7,0.2
2015-05-11,38.9,26.4,0.2
2015-05-12,37.5,25.7,0.0
2015-05-13,38.1,27.0,0.0
2015-05-14,37.8,26.6,0.0
2015-05-15,41.0,26.3,0.0
2015-05-16,43.1,26.8,0.0
2015-05-17,43.3,27.9,0.0
2015-05-18,42.8,29.2,0.0
2015-05-19,41.9,30.2,0.0
2015-05-20,41.3,28.7,0.7
2015-05-21,42.1,28.1,0.0
2015-05-22,42.4,28.5,0.0
2015-05-23,42.4,28.4,0.0
2015-05-24,42.3,28.0,0.0
2015-05-25,41.9,28.8,0.0
2015-05-26,41.0,28.7,0.0
2015-05-27,41.1,30.0,0.0
2015-05-28,40.8,29.3,0.0
2015-05-29,41.2,29.9,0.0
2015-05-30,41.9,29.1,0.0
2015-05-31,42.1,28.7,0.0
2015-06-01,42.3,29.5,0.0
2015-06-02,38.2,28.0,0.1
2015-06-03,34.2,24.2,2.5
2015-06-04,36.0,23.9,0.0
2015-06-05,38.9,25.7,0.0
2015-06-06,40.6,26.2,0.0
2015-06-07,42.0,28.4,0.0
2015-06-08,41.3,30.1,0.0
2015-06-09,34.5,28.7,0.1
2015-06-10,36.8,28.6,0.0
2015-06-11,38.0,26.7,1.8
2015-06-12,38.1,26.8,0.0
2015-06-13,39.0,29.6,0.0
2015-06-14,38.0,29.2,0.0
2015-06-15,37.8,28.7,0.0
2015-06-16,37.8,28.9,0.0
2015-06-17,38.7,28.7,1.2
2015-06-18,39.1,29.2,0.0
2015-06-19,40.8,30.8,0.0
2015-06-20,41.5,31.4,0.1
2015-06-21,40.9,30.3,1.4
2015-06-22,38.6,28.9,1.0
2015-06-23,38.0,28.5,2.3
2015-06-24,35.7,26.7,9.6
2015-06-25,34.1,26.5,2.1
2015-06-26,34.1,26.3,0.0
2015-06-27,36.1,26.6,0.0
2015-06-28,37.9,27.1,0.0
2015-06-29,38.6,27.5,0.0
2015-06-30,37.4,28.0,0.0
2015-07-01,37.6,28.7,0.0
2015-07-02,36.6,27.3,0.0
2015-07-03,36.9,27.3,0.0
2015-07-04,38.0,26.8,0.0
2015-07-05,37.8,27.4,0.0
2015-07-06,35.0,27.2,0.5
2015-07-07,34.0,27.3,0.0
2015-07-08,36.3,27.7,3.6
2015-07-09,36.1,26.6,2.5
2015-07-10,36.4,26.6,0.0
2015-07-11,35.7,27.5,0.0
2015-07-12,37.7,27.1,2.8
2015-07-13,35.5,26.4,2.2
2015-07-14,36.7,28.6,0.0
2015-07-15,36.9,27.8,0.0
2015-07-16,36.3,26.9,0.0
2015-07-17,36.2,28.0,0.0
2015-07-18,37.5,28.6,0.0
2015-07-19,35.1,27.9,1.6
2015-07-20,33.4,27.1,1.6
2015-07-21,35.7,25.4,16.7
2015-07-22,32.8,25.3,15.8
2015-07-23,33.9,26.1,14.0
2015-07-24,32.2,25.5,55.1
2015-07-25,31.2,24.8,49.3
2015-07-26,30.6,24.8,13.8
2015-07-27,27.9,24.4,13.5
2015-07-28,26.7,24.5,10.1
2015-07-29,27.0,23.5,7.4
2015-07-30,28.3,23.8,5.5
2015-07-31,27.0,24.0,2.8
2015-08-01,27.9,24.2,1.2
2015-08-02,28.4,24.4,0.9
2015-08-03,30.1,24.4,0.0
2015-08-04,30.6,23.9,0.0
2015-08-05,30.1,23.9,0.0
2015-08-06,31.2,24.0,0.0
2015-08-07,31.4,24.3,0.0
2015-08-08,31.6,24.9,0.0
2015-08-09,31.5,24.7,0.0
2015-08-10,32.9,25.1,0.0
2015-08-11,30.1,25.7,9.9
2015-08-12,30.4,25.1,9.1
2015-08-13,30.8,24.8,5.8
2015-08-14,31.4,24.6,14.5
2015-08-15,31.4,25.0,8.4
2015-08-16,30.7,25.4,1.0
2015-08-17,31.1,25.5,0.0
2015-08-18,31.6,25.5,0.2
2015-08-19,31.1,25.1,0.0
2015-08-20,31.0,24.2,0.1
2015-08-21,30.6,24.3,0.4
2015-08-22,31.3,25.2,0.5
2015-08-23,30.7,25.3,0.2
2015-08-24,30.1,24.7,0.4
2015-08-25,31.6,24.9,0.0
2015-08-26,32.3,24.8,0.0
2015-08-27,33.1,24.8,0.0
2015-08-28,33.5,25.0,0.0
2015-08-29,34.1,25.2,0.0
2015-08-30,34.3,25.6,0.0
2015-08-31,33.4,25.3,0.0
2015-09-01,33.7,24.9,0.0
2015-09-02,33.3,23.8,0.0
2015-09-03,33.8,23.2,0.0
2015-09-04,34.9,23.4,0.0
2015-09-05,35.7,24.4,0.0
2015-09-06,34.3,24.8,0.0
2015-09-07,33.8,24.3,0.0
2015-09-08,34.5,23.7,0.0
2015-09-09,34.8,24.4,0.0
2015-09-10,35.4,25.0,0.0
2015-09-11,37.3,26.2,0.0
2015-09-12,38.4,25.5,0.0
2015-09-13,38.8,26.7,0.0
2015-09-14,38.5,27.2,0.0
2015-09-15,37.5,27.2,0.0
2015-09-16,37.8,27.4,0.0
2015-09-17,38.5,27.4,0.0
2015-09-18,37.0,27.4,1.4
2015-09-19,36.1,27.2,0.0
2015-09-20,35.0,26.4,0.0
2015-09-21,30.9,24.1,9.6
2015-09-22,30.5,24.0,1.6
2015-09-23,31.9,22.4,0.2
2015-09-24,31.2,21.7,0.0
2015-09-25,31.6,22.2,0.0
2015-09-26,32.2,22.5,0.0
2015-09-27,33.8,21.9,0.0
2015-09-28,34.9,21.0,0.0
2015-09-29,36.3,22.6,0.0
2015-09-30,37.3,24.8,0.0
2015-10-01,37.5,22.8,0.0
2015-10-02,38.0,21.8,0.0
2015-10-03,38.2,23.9,0.0
2015-10-04,37.4,23.0,0.0
2015-10-05,36.8,22.1,0.0
2015-10-06,37.1,23.1,0.0
2015-10-07,36.9,23.2,0.0
2015-10-08,37.5,22.8,0.0
2015-10-09,37.4,23.1,0.0
2015-10-10,37.4,24.0,0.0
2015-10-11,36.1,22.7,0.0
2015-10-12,35.8,22.1,0.0
2015-10-13,35.8,21.8,0.0
2015-10-14,36.3,21.8,0.0
2015-10-15,36.3,24.2,0.0
2015-10-16,36.5,24.1,0.0
2015-10-17,37.0,24.2,0.0
2015-10-18,36.7,23.3,0.0
2015-10-19,36.1,24.5,0.0
2015-10-20,35.7,24.0,0.0
2015-10-21,34.6,23.4,0.0
2015-10-22,34.4,21.6,0.0
2015-10-23,34.4,20.5,0.0
2015-10-24,35.1,21.0,0.0
2015-10-25,34.4,20.2,0.0
2015-10-26,33.4,20.0,0.0
2015-10-27,32.2,20.3,0.0
2015-10-28,29.5,17.4,0.0
2015-10-29,28.7,16.4,0.0
2015-10-30,29.7,17.5,0.0
2015-10-31,29.7,18.3,0.0
2015-11-01,30.7,18.9,0.0
2015-11-02,31.3,22.7,0.0
2015-11-03,32.1,21.2,0.0
2015-11-04,33.2,19.8,0.0
2015-11-05,32.9,20.4,0.0
2015-11-06,30.5,18.9,0.0
2015-11-07,29.9,18.2,0.0
2015-11-08,30.7,19.9,0.0
2015-11-09,31.3,20.0,0.0
2015-11-10,31.6,19.4,0.0
2015-11-11,31.4,19.9,0.0
2015-11-12,31.5,18.8,0.0
2015-11-13,32.4,17.9,0.0
2015-11-14,32.0,18.3,0.0
2015-11-15,31.7,17.8,0.0
2015-11-16,30.4,17.7,0.0
2015-11-17,28.7,14.5,0.0
2015-11-18,29.1,13.4,0.0
2015-11-19,29.8,14.7,0.0
2015-11-20,29.5,14.8,0.0
2015-11-21,30.2,15.2,0.0
2015-11-22,30.1,16.3,0.0
2015-11-23,30.2,17.5,0.0
2015-11-24,30.4,18.2,0.0
2015-11-25,30.5,19.2,0.0
2015-11-26,28.5,14.7,0.0
2015-11-27,25.1,13.5,0.0
2015-11-28,25.6,13.3,0.0
2015-11-29,26.4,13.8,0.0
2015-11-30,28.3,14.5,0.0
2015-12-01,27.4,14.9,0.0
2015-12-02,27.3,13.3,0.0
2015-12-03,26.0,12.2,0.0
2015-12-04,27.8,10.8,0.0
2015-12-05,28.9,11.1,0.0
2015-12-06,28.6,11.5,0.0
2015-12-07,28.6,12.2,0.0
2015-12-08,28.4,12.2,0.0
2015-12-09,25.9,13.3,0.0
2015-12-10,25.9,13.4,0.0
2015-12-11,22.7,9.4,0.0
2015-12-12,21.9,8.6,0.0
2015-12-13,22.0,7.5,0.0
2015-12-14,22.3,8.2,0.0
2015-12-15,22.6,7.1,0.0
2015-12-16,24.0,7.7,0.0
2015-12-17,23.7,7.5,0.0
2015-12-18,22.6,8.8,0.0
2015-12-19,23.6,8.8,0.0
2015-12-20,23.6,8.2,0.0
2015-12-21,22.7,9.3,0.0
2015-12-22,22.9,9.2,0.0
2015-12-23,22.7,8.9,0.0
2015-12-24,20.4,7.6,0.0
2015-12-25,22.1,6.6,0.0
2015-12-26,23.7,8.7,0.0
2015-12-27,26.8,10.6,0.0
2015-12-28,28.3,11.6,0.0
2015-12-29,28.5,12.1,0.0
2015-12-30,29.0,12.1,0.0
2015-12-31,28.4,14.4,0.0
2016-01-01,27.6,14.1,0.0
2016-01-02,27.6,14.1,0.0
2016-01-03,27.4,12.9,0.0
2016-01-04,28.3,12.0,0.0
2016-01-05,27.5,13.8,0.0
2016-01-06,26.7,12.7,0.3
2016-01-07,26.1,13.9,0.0
2016-01-08,25.2,12.3,0.0
2016-01-09,24.9,10.6,0.0
2016-01-10,26.1,9.2,0.0
2016-01-11,26.1,10.2,0.0
2016-01-12,24.8,12.6,0.0
2016-01-13,23.3,10.5,0.0
2016-01-14,22.2,9.8,0.0
